incident_datetime,latitude,longitude,endlatitude,endlongitude,event_type,event_cause,veh_type,closure,closure_probability,impact_score,impact_class,corridor,zone,police_station,priority,authenticated,hour,dayofweek,month,is_weekend,is_peak_hour,requires_road_closure,response_priority,diversion_strategy,eta_target
2023-12-19 07:06:09.328000+00:00,12.9422522,77.6225761,0.0,0.0,unplanned,others,Unknown,0,0.41767285230155704,50.78390174667881,Medium,non-corridor,south zone 2,adugodi,Low,1,7.0,1.0,12.0,0,0,False,High,Partial Diversion Recommended,15 mins
2023-11-28 06:10:41.518000+00:00,13.008147,77.6905604,0.0,0.0,unplanned,vehicle_breakdown,ksrtc_bus,0,0.36028397749450053,52.30112453097586,Medium,non-corridor,east zone 2,k.r. pura,Low,1,6.0,1.0,11.0,0,0,False,High,Traffic Monitoring Only,15 mins
2023-11-28 04:17:09.832000+00:00,13.11620113,77.6130314,13.11620113,77.6130314,unplanned,procession,Unknown,0,0.051001441690348204,46.30784849860029,Medium,non-corridor,north zone 2,yelahanka,Low,1,4.0,1.0,11.0,0,0,False,High,Traffic Monitoring Only,15 mins
2023-11-28 04:14:53.641000+00:00,12.86636201,77.43864114,0.0,0.0,unplanned,vehicle_breakdown,private_car,0,0.015178388110809366,41.30014881552771,Low,non-corridor,south zone 1,hulimavu,Low,1,4.0,1.0,11.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-11-11 02:08:05.186000+00:00,13.2288007,77.6897352,0.0,0.0,unplanned,vehicle_breakdown,heavy_vehicle,0,0.00251515581726044,42.192345993442615,Low,non-corridor,north zone 2,devanahalli airport,Low,1,2.0,5.0,11.0,1,0,False,Normal,Traffic Monitoring Only,30 mins
2023-11-12 03:47:11.073000+00:00,12.9285971,77.4694872,12.928387,77.4696147,unplanned,vehicle_breakdown,heavy_vehicle,1,0.15508963507562,45.95581504383287,Medium,non-corridor,west zone 1,kengeri,Low,1,3.0,6.0,11.0,1,0,True,High,Traffic Monitoring Only,15 mins
2023-11-18 07:34:39.257000+00:00,12.8011603,77.7122165,0.0,0.0,unplanned,construction,Unknown,0,0.04178405095279753,40.698338408318854,Low,non-corridor,west zone 1,no police station,Low,1,7.0,5.0,11.0,1,0,False,Normal,Traffic Monitoring Only,30 mins
2023-11-18 21:45:09.637000+00:00,12.8193862,77.6890097,0.0,0.0,unplanned,vehicle_breakdown,heavy_vehicle,0,0.010182876754500872,42.2157887990204,Low,non-corridor,south zone 2,electronic city,Low,1,21.0,5.0,11.0,1,0,False,Normal,Traffic Monitoring Only,30 mins
2023-11-19 06:57:15.989000+00:00,13.0511382,77.4896909,0.0,0.0,unplanned,others,Unknown,0,0.050816127791768945,34.44833840831886,Low,non-corridor,west zone 1,no police station,Low,1,6.0,6.0,11.0,1,0,False,Normal,Traffic Monitoring Only,30 mins
2023-11-28 04:52:30.261000+00:00,12.91875337,77.51825174,12.91875337,77.51825174,unplanned,congestion,Unknown,0,0.1185364337360879,46.20581504383287,Medium,non-corridor,west zone 1,kengeri,Low,1,4.0,1.0,11.0,0,0,False,High,Traffic Monitoring Only,15 mins
2024-01-01 23:40:09.675232+00:00,12.9467434,77.5333903,12.9467434,77.5333903,unplanned,accident,Unknown,0,0.018049417340611298,47.26559786613809,Medium,mysore road,west zone 2,byatarayanapura,High,1,23.0,0.0,1.0,0,0,False,High,Traffic Monitoring Only,15 mins
2023-11-28 04:55:55.937000+00:00,13.09411244,77.51344424,13.09411244,77.51344424,unplanned,fog / low visibility,Unknown,0,0.033992212359587166,37.22738872848535,Low,non-corridor,north zone 2,chikkabanavara,Low,1,4.0,1.0,11.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2024-01-01 19:27:58.270000+00:00,13.0395661,77.6412265,0.0,0.0,unplanned,construction,Unknown,0,0.08564519335663869,42.51363264666017,Low,airport new south road,north zone 1,hennuru,High,1,19.0,0.0,1.0,0,1,False,Normal,Traffic Monitoring Only,30 mins
2023-11-28 06:29:56.409000+00:00,12.9611105,77.5103384,0.0,0.0,unplanned,vehicle_breakdown,bmtc_bus,0,0.0441199082791365,41.733295959863405,Low,non-corridor,west zone 1,jnanabharathi,Low,0,6.0,1.0,11.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-11-25 06:55:56.225000+00:00,13.1643301,77.6309231,0.0,0.0,unplanned,vehicle_breakdown,truck,0,0.002531724744905805,41.33892461595931,Low,bellary road 2,north zone 2,chikkajala,High,1,6.0,5.0,11.0,1,0,False,Normal,Traffic Monitoring Only,30 mins
2023-11-27 23:46:24.250000+00:00,13.0687009,77.4481459,0.0,0.0,unplanned,vehicle_breakdown,bmtc_bus,0,0.07612478155930431,41.698338408318854,Low,non-corridor,west zone 1,no police station,Low,1,23.0,0.0,11.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-11-28 04:16:31.386000+00:00,12.97633064,77.45300487,12.97633064,77.45300487,unplanned,construction,Unknown,0,0.3073604121110622,52.09833840831885,Medium,non-corridor,west zone 1,no police station,Low,1,4.0,1.0,11.0,0,0,False,High,Traffic Monitoring Only,15 mins
2023-11-28 05:30:33.835000+00:00,13.2210345,77.6822537,0.0,0.0,unplanned,vehicle_breakdown,truck,0,0.027018174438209062,41.442345993442615,Low,non-corridor,north zone 2,devanahalli airport,Low,1,5.0,1.0,11.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-11-29 20:52:37.662000+00:00,12.8194593,77.6880415,0.0,0.0,unplanned,vehicle_breakdown,heavy_vehicle,0,0.03636738685987474,40.7157887990204,Low,non-corridor,south zone 2,electronic city,Low,1,20.0,2.0,11.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-11-29 21:31:35.791000+00:00,13.0730618,77.4399601,0.0,0.0,unplanned,vehicle_breakdown,heavy_vehicle,0,0.11837625513282647,41.698338408318854,Low,non-corridor,west zone 1,no police station,Low,1,21.0,2.0,11.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-01 01:19:41.136000+00:00,13.0672877,77.4517008,0.0,0.0,unplanned,vehicle_breakdown,heavy_vehicle,0,0.005861924383224278,41.698338408318854,Low,non-corridor,west zone 1,no police station,Low,1,1.0,4.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-03 21:18:26.212000+00:00,13.0605293,77.4622043,0.0,0.0,unplanned,vehicle_breakdown,heavy_vehicle,0,0.0498558165018117,42.448338408318854,Low,non-corridor,west zone 1,no police station,Low,1,21.0,6.0,12.0,1,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-09 13:18:58.420000+00:00,12.948912,77.4696656,12.9459584,77.4693985,unplanned,others,Unknown,1,0.9264729875147253,62.80581504383287,High,non-corridor,west zone 1,kengeri,Low,1,13.0,5.0,12.0,1,0,True,Immediate,Full Diversion Required,5 mins
2023-12-10 05:25:50.469000+00:00,13.0655886,77.4536892,0.0,0.0,unplanned,vehicle_breakdown,lcv,0,0.009618645798501274,42.448338408318854,Low,non-corridor,west zone 1,no police station,Low,1,5.0,6.0,12.0,1,0,False,Normal,Traffic Monitoring Only,30 mins
2024-01-02 01:47:33.455000+00:00,13.0239336,77.5833386,0.0,0.0,unplanned,tree_fall,Unknown,0,0.19374916146960647,41.127360203281654,Low,bellary road 1,west zone 2,kodigehalli,High,0,1.0,1.0,1.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2024-01-02 07:05:12.375000+00:00,12.8394,77.65426,0.0,0.0,unplanned,vehicle_breakdown,lcv,0,0.14201528765997637,40.7157887990204,Low,non-corridor,south zone 2,electronic city,Low,1,7.0,1.0,1.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-13 22:17:50.338000+00:00,13.1809322,77.6385476,0.0,0.0,unplanned,vehicle_breakdown,heavy_vehicle,0,0.010520925479583583,40.58892461595931,Low,bellary road 2,north zone 2,chikkajala,High,1,22.0,2.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-14 22:45:45.836000+00:00,12.8186042,77.6898828,0.0,0.0,unplanned,vehicle_breakdown,heavy_vehicle,0,0.01055003851573278,41.4657887990204,Low,non-corridor,south zone 2,electronic city,Low,1,22.0,3.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-15 08:53:05.534000+00:00,13.0735068,77.4391425,0.0,0.0,unplanned,vehicle_breakdown,bmtc_bus,0,0.018780491169770763,43.448338408318854,Medium,non-corridor,west zone 1,no police station,Low,1,8.0,4.0,12.0,0,1,False,High,Traffic Monitoring Only,15 mins
2024-01-02 08:02:40.717000+00:00,13.1850133,77.6984583,0.0,0.0,unplanned,construction,Unknown,0,0.20898494745843135,51.695123771220395,Medium,non-corridor,north zone 2,chikkajala,Low,1,8.0,1.0,1.0,0,1,False,High,Traffic Monitoring Only,15 mins
2023-12-15 19:39:13.669000+00:00,12.8835072,77.7521832,0.0,0.0,unplanned,others,Unknown,0,0.004583428498249461,35.44833840831886,Low,non-corridor,west zone 1,no police station,Low,1,19.0,4.0,12.0,0,1,False,Normal,Traffic Monitoring Only,30 mins
2023-12-16 03:44:11.466000+00:00,12.811303,77.6654876,0.0,0.0,unplanned,pot_holes,Unknown,0,0.0018152562348250538,35.21578879902041,Low,non-corridor,south zone 2,electronic city,Low,1,3.0,5.0,12.0,1,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-16 03:44:50.111000+00:00,12.8111169,77.6653577,0.0,0.0,unplanned,pot_holes,Unknown,0,0.0018152562348250538,35.21578879902041,Low,non-corridor,south zone 2,electronic city,Low,1,3.0,5.0,12.0,1,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-16 03:45:34.932000+00:00,12.8110993,77.6653192,0.0,0.0,unplanned,pot_holes,Unknown,0,0.0018152562348250538,35.21578879902041,Low,non-corridor,south zone 2,electronic city,Low,1,3.0,5.0,12.0,1,0,False,Normal,Traffic Monitoring Only,30 mins
2024-01-02 07:29:49.981000+00:00,12.9854746,77.5249189,0.0,0.0,unplanned,vehicle_breakdown,bmtc_bus,0,0.02969695785120342,40.31004094517902,Low,magadi road,west zone 1,kamakshipalya,High,1,7.0,1.0,1.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-16 20:31:11.475000+00:00,13.1827536,77.5739465,0.0,0.0,unplanned,vehicle_breakdown,bmtc_bus,0,0.0018560301368383473,41.16142713868204,Low,bellary road 2,north zone 1,kodigehalli,High,1,20.0,5.0,12.0,1,0,False,Normal,Traffic Monitoring Only,30 mins
2023-11-28 04:17:42.506000+00:00,12.98124337,77.75068471,0.0,0.0,unplanned,protest,Unknown,0,0.01605809563068811,45.698338408318854,Medium,non-corridor,west zone 1,no police station,Low,0,4.0,1.0,11.0,0,0,False,High,Traffic Monitoring Only,15 mins
2023-12-17 06:19:34.704000+00:00,12.9458758,77.4699081,0.0,0.0,unplanned,vehicle_breakdown,heavy_vehicle,0,0.33152584119887135,53.755815043832875,Medium,non-corridor,west zone 1,kengeri,Low,1,6.0,6.0,12.0,1,0,False,High,Traffic Monitoring Only,15 mins
2023-12-17 06:23:12.246000+00:00,12.9458172,77.4699214,0.0,0.0,unplanned,vehicle_breakdown,heavy_vehicle,0,0.33152584119887135,53.755815043832875,Medium,non-corridor,west zone 1,kengeri,Low,1,6.0,6.0,12.0,1,0,False,High,Traffic Monitoring Only,15 mins
2023-12-17 22:16:04.805000+00:00,13.22744,77.6885325,0.0,0.0,unplanned,vehicle_breakdown,heavy_vehicle,0,0.0017653756773986801,42.192345993442615,Low,non-corridor,north zone 2,devanahalli airport,Low,1,22.0,6.0,12.0,1,0,False,Normal,Traffic Monitoring Only,30 mins
2023-11-28 04:58:26.455000+00:00,12.88122222,77.47910378,12.88122222,77.47910378,planned,protest,Unknown,0,0.20990827706880863,48.84833840831885,Medium,non-corridor,west zone 1,no police station,Low,1,4.0,1.0,11.0,0,0,False,High,Traffic Monitoring Only,15 mins
2023-11-28 15:53:51.175000+00:00,12.97571222,77.58699417,12.97571222,77.58699417,unplanned,accident,Unknown,0,0.12183967442676322,47.818455952352345,Medium,non-corridor,central zone 2,halasuru gate,Low,0,15.0,1.0,11.0,0,0,False,High,Traffic Monitoring Only,15 mins
2024-01-02 20:24:00.252000+00:00,12.8969352,77.6584737,0.0,0.0,unplanned,tree_fall,Unknown,0,0.1970495942346006,40.98434034317003,Low,non-corridor,south zone 2,bellandur,Low,1,20.0,1.0,1.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-19 01:25:23.204000+00:00,13.0568483,77.47258,0.0,0.0,unplanned,vehicle_breakdown,heavy_vehicle,0,0.007003283950196764,41.698338408318854,Low,non-corridor,west zone 1,no police station,Low,1,1.0,1.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-19 04:37:43.999000+00:00,13.0584421,77.4679956,0.0,0.0,unplanned,others,Unknown,0,0.09109110267991703,33.69833840831886,Low,non-corridor,west zone 1,no police station,Low,1,4.0,1.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-19 21:48:42.435000+00:00,13.0515565,77.4882176,0.0,0.0,unplanned,vehicle_breakdown,heavy_vehicle,0,0.12770596620920407,41.698338408318854,Low,non-corridor,west zone 1,no police station,Low,1,21.0,1.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-19 22:32:43.748000+00:00,13.0515741,77.4880777,0.0,0.0,unplanned,vehicle_breakdown,lcv,0,0.1098548354252585,41.698338408318854,Low,non-corridor,west zone 1,no police station,Low,1,22.0,1.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-19 23:40:51.117000+00:00,13.0588479,77.4656916,0.0,0.0,unplanned,others,Unknown,0,0.5693140196875002,51.298338408318855,Medium,non-corridor,west zone 1,no police station,Low,1,23.0,1.0,12.0,0,0,False,High,Partial Diversion Recommended,15 mins
2024-01-02 18:15:55.829000+00:00,13.0207553,77.7104892,0.0,0.0,unplanned,vehicle_breakdown,heavy_vehicle,0,0.7259026053699538,70.05112453097586,High,non-corridor,east zone 2,k.r. pura,Low,1,18.0,1.0,1.0,0,1,False,Immediate,Partial Diversion Recommended,5 mins
2023-12-19 23:44:40.024000+00:00,13.0588093,77.4653777,13.0588096,77.4653745,unplanned,others,Unknown,1,0.5693140196875002,53.09833840831885,Medium,non-corridor,west zone 1,no police station,Low,1,23.0,1.0,12.0,0,0,True,High,Partial Diversion Recommended,15 mins
2023-12-20 00:30:51.298000+00:00,13.0616935,77.4595922,0.0,0.0,unplanned,others,Unknown,0,0.03174556485700398,33.69833840831886,Low,non-corridor,west zone 1,no police station,Low,1,0.0,2.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-11-28 19:15:48.386000+00:00,13.0280608,77.5858748,0.0,0.0,unplanned,vehicle_breakdown,lcv,0,0.008132736741071856,42.86554670184237,Medium,bellary road 1,north zone 2,kodigehalli,High,0,19.0,1.0,11.0,0,1,False,High,Traffic Monitoring Only,15 mins
2023-11-28 19:04:22.168000+00:00,13.0057285,77.6861351,0.0,0.0,unplanned,others,Unknown,0,0.07348994537202211,36.45112453097587,Low,non-corridor,east zone 2,k.r. pura,Low,1,19.0,1.0,11.0,0,1,False,Normal,Traffic Monitoring Only,30 mins
2023-12-21 05:59:53.560000+00:00,13.1202435,77.6682476,0.0,0.0,unplanned,construction,Unknown,0,0.0389925488646581,40.34512377122039,Low,non-corridor,north zone 2,chikkajala,Low,1,5.0,3.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-22 23:02:37.636000+00:00,12.840935,77.6496567,0.0,0.0,unplanned,vehicle_breakdown,bmtc_bus,0,0.011686265466265767,41.4657887990204,Low,non-corridor,south zone 2,electronic city,Low,1,23.0,4.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-23 04:27:11.717000+00:00,13.0673845,77.4508827,0.0,0.0,unplanned,vehicle_breakdown,heavy_vehicle,0,0.008211433792681494,42.448338408318854,Low,non-corridor,west zone 1,no police station,Low,1,4.0,5.0,12.0,1,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-23 04:33:50.525000+00:00,13.1557145,77.6225084,0.0,0.0,unplanned,vehicle_breakdown,truck,0,0.0037286486906490126,41.33892461595931,Low,bellary road 2,north zone 2,chikkajala,High,1,4.0,5.0,12.0,1,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-23 07:06:14.045000+00:00,13.067335,77.45095,0.0,0.0,unplanned,vehicle_breakdown,lcv,0,0.014627785621211512,41.698338408318854,Low,non-corridor,west zone 1,no police station,Low,1,7.0,5.0,12.0,1,0,False,Normal,Traffic Monitoring Only,30 mins
2023-11-28 18:06:09.525000+00:00,13.00635,77.6863717,0.0,0.0,unplanned,vehicle_breakdown,heavy_vehicle,0,0.08849616827046779,44.45112453097586,Medium,non-corridor,east zone 2,k.r. pura,Low,1,18.0,1.0,11.0,0,1,False,High,Traffic Monitoring Only,15 mins
2023-12-25 08:31:49.434000+00:00,12.8874767,77.7372183,12.8875633,77.7371417,unplanned,procession,Unknown,1,0.29356208659710176,57.598337912959124,High,non-corridor,east zone 1,whitefield,Low,1,8.0,0.0,12.0,0,1,True,Immediate,Traffic Monitoring Only,5 mins
2023-11-28 20:35:36.863000+00:00,13.114165,77.606415,0.0,0.0,unplanned,vehicle_breakdown,taxi,0,0.0023563449930269547,40.00164934333921,Low,bellary road 2,north zone 2,yelahanka,High,1,20.0,1.0,11.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2024-01-02 22:07:28.280000+00:00,12.9931351,77.7216115,12.9931592,77.7215885,unplanned,road_conditions,Unknown,1,0.8616255500927387,62.92459489619935,High,non-corridor,east zone 1,mahadevapura,Low,1,22.0,1.0,1.0,0,0,True,Immediate,Full Diversion Required,5 mins
2023-12-25 20:28:22.722000+00:00,13.1396412,77.6178059,0.0,0.0,unplanned,vehicle_breakdown,ksrtc_bus,0,0.003693121655666958,39.83892461595931,Low,bellary road 2,north zone 2,chikkajala,High,1,20.0,0.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-11-28 20:41:12.550000+00:00,13.0894108,77.5563129,0.0,0.0,unplanned,vehicle_breakdown,heavy_vehicle,0,0.11175357408669637,40.757848498600296,Low,non-corridor,north zone 2,yelahanka,Low,1,20.0,1.0,11.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-25 23:07:09.569000+00:00,13.1877011,77.7119109,0.0,0.0,unplanned,accident,Unknown,0,0.005977088940276071,45.34512377122039,Medium,non-corridor,north zone 2,chikkajala,Low,1,23.0,0.0,12.0,0,0,False,High,Traffic Monitoring Only,15 mins
2023-12-26 11:20:50.176000+00:00,13.0613967,77.4610883,0.0,0.0,unplanned,vehicle_breakdown,heavy_vehicle,0,0.04169291518289738,40.948338408318854,Low,non-corridor,west zone 1,no police station,Low,1,11.0,1.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-26 20:12:55.035000+00:00,13.06145,77.4608617,0.0,0.0,unplanned,vehicle_breakdown,heavy_vehicle,0,0.16464251278862496,40.948338408318854,Low,non-corridor,west zone 1,no police station,Low,1,20.0,1.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-27 02:09:25.160000+00:00,13.0387425,77.7397905,0.0,0.0,unplanned,vehicle_breakdown,heavy_vehicle,0,0.4929736285546549,60.30112453097586,High,non-corridor,east zone 2,k.r. pura,Low,1,2.0,2.0,12.0,0,0,False,Immediate,Partial Diversion Recommended,5 mins
2023-12-27 07:02:10.813000+00:00,13.0615802,77.4608504,0.0,0.0,unplanned,vehicle_breakdown,truck,0,0.0343481998393954,40.948338408318854,Low,non-corridor,west zone 1,no police station,Low,1,7.0,2.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-11-28 22:06:42.882000+00:00,13.0041838,77.5839763,0.0,0.0,unplanned,road_conditions,Unknown,0,0.04036680775592833,35.225703977417076,Low,bellary road 1,west zone 2,sadashivanagar,High,1,22.0,1.0,11.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-28 00:51:40.081933+00:00,12.8445617,77.6732867,12.8445617,77.6732867,unplanned,accident,Unknown,0,0.005146270106605625,47.2657887990204,Medium,non-corridor,south zone 2,electronic city,Low,1,0.0,3.0,12.0,0,0,False,High,Traffic Monitoring Only,15 mins
2023-12-28 01:11:02.481146+00:00,12.8375952,77.6788445,12.8375952,77.6788445,unplanned,accident,Unknown,0,0.004571742709028691,47.2657887990204,Medium,non-corridor,south zone 2,electronic city,Low,1,1.0,3.0,12.0,0,0,False,High,Traffic Monitoring Only,15 mins
2023-12-29 03:35:24.676000+00:00,13.0533971,77.7620991,0.0,0.0,unplanned,vehicle_breakdown,others,0,0.2745122223856422,52.30112453097586,Medium,non-corridor,east zone 2,k.r. pura,Low,1,3.0,4.0,12.0,0,0,False,High,Traffic Monitoring Only,15 mins
2023-12-29 20:50:16.202000+00:00,13.0357139,77.7365339,0.0,0.0,unplanned,vehicle_breakdown,heavy_vehicle,0,0.15587674198660129,41.95112453097586,Low,non-corridor,east zone 2,k.r. pura,Low,1,20.0,4.0,12.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-30 00:19:24.516000+00:00,13.1983767,77.6974685,0.0,0.0,unplanned,vehicle_breakdown,heavy_vehicle,0,0.0013841782345903916,42.192345993442615,Low,non-corridor,north zone 2,devanahalli airport,Low,1,0.0,5.0,12.0,1,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-30 06:33:06.352000+00:00,13.0669972,77.4517019,0.0,0.0,unplanned,vehicle_breakdown,heavy_vehicle,0,0.011316061700337075,42.448338408318854,Low,non-corridor,west zone 1,no police station,Low,1,6.0,5.0,12.0,1,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-30 07:11:33.304000+00:00,13.0750328,77.4358991,0.0,0.0,unplanned,vehicle_breakdown,lcv,0,0.012839533052500405,41.698338408318854,Low,non-corridor,west zone 1,no police station,Low,1,7.0,5.0,12.0,1,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-30 07:15:51.076000+00:00,13.0751533,77.4363333,0.0,0.0,unplanned,vehicle_breakdown,lcv,0,0.012839533052500405,41.698338408318854,Low,non-corridor,west zone 1,no police station,Low,1,7.0,5.0,12.0,1,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-30 19:32:43.145000+00:00,13.1784872,77.6370365,0.0,0.0,unplanned,vehicle_breakdown,private_bus,0,0.002154154157115954,43.08892461595931,Medium,bellary road 2,north zone 2,chikkajala,High,1,19.0,5.0,12.0,1,1,False,High,Traffic Monitoring Only,15 mins
2024-01-03 03:56:41.986000+00:00,13.0528197,77.6459627,0.0,0.0,unplanned,others,Unknown,0,0.26104444598480125,43.94923519224442,Medium,non-corridor,east zone 2,hennuru,Low,1,3.0,2.0,1.0,0,0,False,High,Traffic Monitoring Only,15 mins
2023-12-30 20:00:50.628000+00:00,13.0397033,77.7415583,0.0,0.0,unplanned,vehicle_breakdown,lcv,0,0.12766391624234152,42.70112453097586,Medium,non-corridor,east zone 2,k.r. pura,Low,1,20.0,5.0,12.0,1,0,False,High,Traffic Monitoring Only,15 mins
2023-12-30 20:11:25.402000+00:00,13.0629026,77.4583968,0.0,0.0,unplanned,vehicle_breakdown,lcv,0,0.05176402789197339,41.698338408318854,Low,non-corridor,west zone 1,no police station,Low,1,20.0,5.0,12.0,1,0,False,Normal,Traffic Monitoring Only,30 mins
2023-12-31 04:44:24.360000+00:00,13.0674398,77.4497151,0.0,0.0,unplanned,vehicle_breakdown,lcv,0,0.005515514765773425,42.448338408318854,Low,non-corridor,west zone 1,no police station,Low,1,4.0,6.0,12.0,1,0,False,Normal,Traffic Monitoring Only,30 mins
2024-01-01 20:43:58.251000+00:00,13.0634941,77.4561606,0.0,0.0,unplanned,vehicle_breakdown,heavy_vehicle,0,0.06988303840298228,40.948338408318854,Low,non-corridor,west zone 1,no police station,Low,1,20.0,0.0,1.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2024-01-03 04:21:29.885000+00:00,12.9692815,77.7357346,0.0,0.0,unplanned,vehicle_breakdown,others,0,0.02897681060942451,41.448337912959126,Low,non-corridor,east zone 1,whitefield,Low,0,4.0,2.0,1.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2024-01-01 21:11:34.624000+00:00,13.0707619,77.4448725,0.0,0.0,unplanned,vehicle_breakdown,lcv,0,0.11424633135051596,41.698338408318854,Low,non-corridor,west zone 1,no police station,Low,1,21.0,0.0,1.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2024-01-01 21:29:34.300000+00:00,13.2307959,77.6912179,0.0,0.0,unplanned,vehicle_breakdown,others,0,0.05366882753035452,41.442345993442615,Low,non-corridor,north zone 2,devanahalli airport,Low,1,21.0,0.0,1.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2024-01-03 02:03:27.965000+00:00,13.1853883,77.6418683,0.0,0.0,unplanned,accident,Unknown,0,0.018968243467229074,44.58892461595931,Medium,bellary road 2,north zone 2,chikkajala,High,0,2.0,2.0,1.0,0,0,False,High,Traffic Monitoring Only,15 mins
2024-01-03 02:14:25.909516+00:00,13.1854657,77.6420641,13.1854657,77.6420641,unplanned,accident,Unknown,0,0.030578741797261787,46.388924615959304,Medium,bellary road 2,north zone 2,chikkajala,High,1,2.0,2.0,1.0,0,0,False,High,Traffic Monitoring Only,15 mins
2024-01-03 07:55:12.630000+00:00,13.1355168,77.617415,0.0,0.0,unplanned,vehicle_breakdown,private_bus,0,0.005286677219191656,40.00164934333921,Low,bellary road 2,north zone 2,yelahanka,High,1,7.0,2.0,1.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2024-01-05 05:07:52.163162+00:00,13.2505022,77.71504,13.2505022,77.71504,unplanned,accident,Unknown,0,0.0054523573795382824,47.24234599344261,Medium,non-corridor,north zone 2,devanahalli airport,Low,1,5.0,4.0,1.0,0,0,False,High,Traffic Monitoring Only,15 mins
2024-01-16 21:21:33.472000+00:00,12.9140108,77.5673732,0.0,0.0,unplanned,vehicle_breakdown,bmtc_bus,0,0.011636225666423333,40.613932213481185,Low,orr west 1,south zone 1,banashankari,High,1,21.0,1.0,1.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2024-01-16 21:33:04.340000+00:00,12.9999986,77.6634061,13.0001579,77.6631069,unplanned,vehicle_breakdown,bmtc_bus,0,0.08857685690625913,43.61025899655105,Medium,orr north 1,central zone 1,banaswadi,High,1,21.0,1.0,1.0,0,0,False,High,Traffic Monitoring Only,15 mins
2024-01-16 22:56:51.272000+00:00,13.005755,77.6904483,0.0,0.0,unplanned,vehicle_breakdown,lcv,0,0.1706775319635735,42.70112453097586,Medium,non-corridor,east zone 2,k.r. pura,Low,1,22.0,1.0,1.0,0,0,False,High,Traffic Monitoring Only,15 mins
2024-01-16 23:35:40.876000+00:00,13.0442709,77.6432677,0.0,0.0,unplanned,vehicle_breakdown,heavy_vehicle,0,0.08985279139212492,42.34923519224442,Low,non-corridor,east zone 2,hennuru,Low,0,23.0,1.0,1.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2024-01-17 00:34:20.663000+00:00,13.0431317,77.5512583,0.0,0.0,unplanned,vehicle_breakdown,heavy_vehicle,0,0.12817324150811607,41.033601308059474,Low,orr north 2,north zone 2,jalahalli,High,1,0.0,2.0,1.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
2024-01-03 04:16:40.358000+00:00,12.923575,77.655095,0.0,0.0,unplanned,vehicle_breakdown,lcv,0,0.08504917522119959,41.57137252417176,Low,orr east 1,central zone 1,bellandur,High,1,4.0,2.0,1.0,0,0,False,Normal,Traffic Monitoring Only,30 mins
